BUSINESS NAME, MERCHANT ID, PRIMARY ACCOUNT NUMBER, POS DATA CODE, DATETIME, EXP DATE, CURRENCY CODE, AUTH AMOUNT, TERMINAL ID, ZIP, CITY
COMPANY 658,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,8731526346402856457,3,20130312173210,0713,USD,337.15,6653420701227848,49825,Eben Junction
COMPANY 659,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,1498494130778707177,6,20130312173210,1217,USD,6021.91,1544833644827191,41127,Camp Dix
COMPANY 660,3CCKK8FE3rP7N5Oe98mKRT2H6J7QKlOInGj,9000594286707507870,2,20130312173210,0817,USD,7.75,4216931488468398,62694,Winchester
COMPANY 661,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,8562361933737212833,5,20130312173210,1216,USD,284.28,9454569383851930,50981,Des Moines
COMPANY 662,CTXXZixlaqLdufIMVaFqjb0aaGJzhi2D9VY,0970287397501354537,6,20130312173210,0217,USD,29.43,3590511718617395,94167,San Francisco
COMPANY 663,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,5927090255439803058,0,20130312173210,1214,USD,1.07,5348668176900788,59007,Bearcreek
COMPANY 664,GxEnBmBcnYNenZEuVzga7n8TQlpPoM0wWNW,3219985999679705673,2,20130312173210,0714,USD,1835.83,4905123908483149,19931,Bethel
COMPANY 665,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,6576960739760602054,6,20130312173210,0417,USD,2306.86,7085230264644732,23517,Norfolk
COMPANY 666,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,9656221502836735065,1,20130312173210,0717,USD,37.39,4959093407575064,55470,Minneapolis
COMPANY 667,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,5329414390490145075,3,20130312173210,0414,USD,0.17,1172166251491183,28663,Piney Creek
COMPANY 668,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,8532644095295052223,0,20130312173210,0815,USD,17.72,6653420701227848,49825,Eben Junction
COMPANY 669,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,1529780121340467119,4,20130312173210,1215,USD,35.49,3000361962155663,60190,Winfield
COMPANY 670,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,6668142059325356286,6,20130312173210,0313,USD,713.83,7124513979990553,78767,Austin
COMPANY 671,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,1426784938701701438,2,20130312173210,0315,USD,49.55,7116826188355220,39194,Yazoo City
COMPANY 672,tNyVUtqFP9rgdvhOk1m4EmI1KKnptoRT8lT,4687953963072985242,2,20130312173210,0917,USD,15.31,7978394064532953,19330,Cochranville
COMPANY 673,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,7914281857525098956,6,20130312173210,0515,USD,20.32,1165252662320069,10034,New York City
COMPANY 674,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,5293141749330501488,1,20130312173210,0913,USD,11.88,4364483589179546,73725,Capron
COMPANY 675,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,1785799381146515030,1,20130312173210,0815,USD,283.97,6581432968742488,77022,Houston
COMPANY 676,22UxXy2CCqTQWLJdPhKda2Hx59XX4LfRsgU,1927370180520814636,0,20130312173210,0614,USD,40.16,5831704232105292,47229,Crothersville
COMPANY 677,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,8915931623596420398,0,20130312173210,0315,USD,6.31,0356197503721097,04057,North Bridgton
COMPANY 678,JGudv50ThZhzaAz1s2EhbtIg8qHLXlnHfIg,6143752496252538886,5,20130312173210,1015,USD,33.48,8463132304423486,21617,Centreville
COMPANY 679,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,1735013185013539364,4,20130312173210,0916,USD,7.64,4978913032602467,69155,Paxton
COMPANY 680,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,6795704931714377656,0,20130312173210,0215,USD,8.23,4978913032602467,69155,Paxton
COMPANY 681,nEZbNackgSSIraJ9LJn0oIOgLuzSwnsSGpC,2342000476645255439,2,20130312173210,0117,USD,122.43,5247175898370100,72132,Redfield
COMPANY 682,nEZbNackgSSIraJ9LJn0oIOgLuzSwnsSGpC,4895372363329451821,2,20130312173210,1213,USD,214.72,8705618425178316,17858,Numidia
COMPANY 683,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,4240494994834945319,1,20130312173210,0713,USD,285.38,5227152110187600,94622,Oakland
COMPANY 684,ArmWLTZe4JPWv31OdGz0CKyHJ2Ujwpa1dXd,9898441577156676412,0,20130312173210,0615,USD,14.32,3847804939536252,02638,Dennis
COMPANY 685,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,7453393342524115441,2,20130312173210,0113,USD,39.09,3000361962155663,60190,Winfield
COMPANY 686,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,6903867195396087186,6,20130312173210,1214,USD,21.58,6305840292155499,60104,Bellwood
COMPANY 687,aPMakDENFzGcZx5GErhe6R6Uz8UyjDp5B9h,6069272684174625755,5,20130312173210,0914,USD,114.81,6093535007668286,46404,Gary
COMPANY 688,22UxXy2CCqTQWLJdPhKda2Hx59XX4LfRsgU,3069141769638764469,0,20130312173210,1116,USD,4.05,4443871847433907,11965,Shelter Island Heig
COMPANY 689,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,1213583831860020719,3,20130312173210,0113,USD,24.76,6871027833256174,71334,Ferriday
COMPANY 690,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,4735463181536924970,3,20130312173210,0216,USD,5.04,4171878774491555,34268,Nocatee
COMPANY 691,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8366865508483212045,5,20130312173210,0716,USD,30.38,6580927259686090,23481,Carrsville
COMPANY 692,8qJTiCsUZYEOmsaEgnLl4DKyhFbznWcOPpM,2855259694789246618,5,20130312173210,0115,USD,24.10,5842113499905864,83213,Arco
COMPANY 693,utBuSlf1GdQ1c7ZlmMFVP0VZxGOKVOg7kxJ,5261139394253849460,3,20130312173210,0114,USD,19.22,8431509029460635,55376,Saint Michael
COMPANY 694,xecV3JeeR8f4rHmi4VSSB8xft1C4fGmsmff,2603783279059927734,6,20130312173210,1215,USD,294.56,1044477709795559,0146,Washington
COMPANY 695,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,9190443821888656379,4,20130312173210,1013,USD,1252.79,0356197503721097,04057,North Bridgton
COMPANY 696,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,9832067359235865224,4,20130312173210,0215,USD,335.64,4978913032602467,69155,Paxton
COMPANY 697,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,3775655748905545435,1,20130312173210,0115,USD,332.76,1345365808732192,28391,Stedman
COMPANY 698,FgDuNnZasvqfZO2WfB9gLqHcbQJt2dr4vA1,4421531161711000393,1,20130312173210,0617,USD,27.71,6350564972544206,71426,Fisher
COMPANY 699,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,3415636868197439613,4,20130312173210,0617,USD,44.73,0356197503721097,04057,North Bridgton
COMPANY 700,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,6949291009208191473,0,20130312173210,0414,USD,68.59,6840336226865289,05036,Brookfield
COMPANY 701,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,2168590013452380260,5,20130312173210,0416,USD,190.46,6507191672216210,85076,Phoenix
COMPANY 702,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,3635386180786949635,6,20130312173210,0517,USD,2.22,1320616546000297,02192,Needham
COMPANY 703,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,7785115113178988458,5,20130312173210,0817,USD,140.90,1262434207146604,85201,Mesa
COMPANY 704,M8jl6fRuck2h0jHSBQgCwhcj7sMtvaNx04F,9417352173100157715,1,20130312173210,0415,USD,46.94,0369657909495231,14094,Lockport
COMPANY 705,Hrj58wEQ0TVQrBYBVVSAZOlilRla9mRLQaK,2812665888750275082,6,20130312173210,1113,USD,106.71,3402243525584759,40763,Siler
COMPANY 706,i3W3FHC2dnUNNXl2dSnYuM0gsjprWheFIlQ,8103559724547112715,5,20130312173210,0315,USD,7.10,7409115688363557,37063,Fosterville
COMPANY 707,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,2036270081394998672,5,20130312173210,0514,USD,17.11,7572975653048555,62674,Palmyra
COMPANY 708,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,6425616794125342312,3,20130312173210,0414,USD,34.27,4978913032602467,69155,Paxton
COMPANY 709,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,4158370589147407209,5,20130312173210,0916,USD,69.99,4965480041977707,06785,South Kent
COMPANY 710,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,9825105872209972834,1,20130312173210,0614,USD,0.33,6580927259686090,23481,Carrsville
COMPANY 711,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,1223277576694965540,2,20130312173210,0913,USD,1107.73,6609993325975971,80907,Colorado Springs
COMPANY 712,r70SZpwaRWrsDrmKV36jZk4TzwrIVfN5Fcw,7410905625627971468,1,20130312173210,0813,USD,25.64,7984024802987667,06722,Waterbury
COMPANY 713,Mpc6ZXJBAqw7fOMSSj8Fnlyexx6wsDY7A4E,5236066849554740845,6,20130312173210,0715,USD,43.53,2747257176446484,49107,Buchanan
COMPANY 714,Pi43n6LG9D64nLbj8uPFZxmGIkzUhElwo2Q,2975031594899218973,3,20130312173210,1016,USD,1.69,3514823179688054,59540,Rudyard
COMPANY 715,O5XUL2xivTzSGfUlKlTk6SM9sMjQG2qCBBn,1717670392077970216,4,20130312173210,0414,USD,4886.07,5106889141077905,96133,Topaz
COMPANY 716,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,3524753061554309501,5,20130312173210,0914,USD,116.52,4965480041977707,06785,South Kent
COMPANY 717,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,2285449926487566735,5,20130312173210,0413,USD,29.81,7085230264644732,23517,Norfolk
COMPANY 718,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,9910319763411018076,1,20130312173210,0415,USD,18976.34,6580927259686090,23481,Carrsville
COMPANY 719,4MpM7pQCCEwptZZmp3WUewtWUD5SwpVmPWM,0633905046904852531,1,20130312173210,1014,USD,182.47,4010921767076847,08104,Camden
COMPANY 720,k3YmL9Xu7S1mmveDefvzmhtsOFLChkroirD,5665099552446639483,0,20130312173210,0113,USD,1684.02,4970717571868656,70063,Kenner
COMPANY 721,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,7822437385133896499,2,20130312173210,0415,USD,10.82,6548484344251992,64144,Kansas City
COMPANY 722,nEZbNackgSSIraJ9LJn0oIOgLuzSwnsSGpC,2252080272903850961,4,20130312173210,1013,USD,34.88,0844309941858140,05842,Greensboro Bend
COMPANY 723,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,1489530596066200205,0,20130312173210,0613,USD,29.35,7502187155856794,12042,Climax
COMPANY 724,GxEnBmBcnYNenZEuVzga7n8TQlpPoM0wWNW,4790731176486523841,4,20130312173210,0413,USD,35.66,4905123908483149,19931,Bethel
COMPANY 725,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,9098256748055051969,4,20130312173210,0417,USD,46.08,8076298592042797,14620,Rochester
COMPANY 726,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,1151612004303065207,3,20130312173210,0317,USD,9.48,7825571067186733,18085,Tatamy
COMPANY 727,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,7896262748623345167,6,20130312173210,1013,USD,17.91,2894037993518040,71150,Shreveport
COMPANY 728,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,7486838614089958732,2,20130312173210,0314,USD,152.33,0663011190577329,18224,Freeland
COMPANY 729,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,7303381860716504826,0,20130312173210,1114,USD,12.73,1544833644827191,41127,Camp Dix
COMPANY 730,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8940797228807818424,5,20130312173210,0413,USD,348.14,1345365808732192,28391,Stedman
COMPANY 731,FYo6wN1JpHJFWC3yiwnIQOy1kWBX7cHtnVD,5398652504848212608,4,20130312173210,0914,USD,40.50,2412193404195351,13634,Dexter
COMPANY 732,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,1466433285978799792,0,20130312173210,0615,USD,106.09,3848046032694137,27985,Winfall
COMPANY 733,asBzi6WShi88RlA0XVXqeVouBcWUfiHqsHq,4899589570572011832,2,20130312173210,0817,USD,42.76,3449545366535399,65240,Centralia
COMPANY 734,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,7241718738010644817,2,20130312173210,0717,USD,32.42,6305840292155499,60104,Bellwood
COMPANY 735,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,4747464663209419011,2,20130312173210,0515,USD,24.11,1262434207146604,85201,Mesa
COMPANY 736,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,5579724166479850684,1,20130312173210,1014,USD,237.57,7388007651953465,80541,Masonville
COMPANY 737,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,5235598524352695712,2,20130312173210,0913,USD,3359.78,3848046032694137,27985,Winfall
COMPANY 738,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,0083933528113340586,6,20130312173210,0214,USD,1.36,8838153543659549,04053,Merepoint
COMPANY 739,rLgVdiYYCCNA42Yo2ncnuPIXDCgwOkXbLVl,6351305896893098865,5,20130312173210,1217,USD,6.85,1306242654440778,91124,Pasadena
COMPANY 740,3CCKK8FE3rP7N5Oe98mKRT2H6J7QKlOInGj,6881951580559179132,6,20130312173210,0817,USD,24459.84,1875191035656903,67625,Bogue
COMPANY 741,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,7345031900131804347,6,20130312173210,0615,USD,32.24,4978913032602467,69155,Paxton
COMPANY 742,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,1873182679340050409,5,20130312173210,1013,USD,4952.52,9431495281949470,11103,Astoria
COMPANY 743,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,7879359276606676287,4,20130312173210,0314,USD,339.42,0663011190577329,18224,Freeland
COMPANY 744,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,2445258344915895263,5,20130312173210,0114,USD,201.13,4171878774491555,34268,Nocatee
COMPANY 745,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,4323938202543602185,6,20130312173210,0113,USD,49.33,1179258315750200,14052,East Aurora
COMPANY 746,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,5820647700290283920,3,20130312173210,0614,USD,0.42,6305840292155499,60104,Bellwood
COMPANY 747,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,4291246065132094524,2,20130312173210,1015,USD,18.28,5348668176900788,59007,Bearcreek
COMPANY 748,Hrj58wEQ0TVQrBYBVVSAZOlilRla9mRLQaK,2599022182057749268,0,20130312173210,0716,USD,43.36,8935790674017085,89023,Mercury
COMPANY 749,0riqIImdQJwFftOAitwmgwMoD2PvtPsIvFW,0025607164998029006,6,20130312173210,1216,USD,19.54,1567415667815413,93512,Benton
COMPANY 750,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,8969671197536910222,6,20130312173210,0213,USD,50.58,3393959959748003,65803,Springfield
COMPANY 751,aPMakDENFzGcZx5GErhe6R6Uz8UyjDp5B9h,5319796504390546686,2,20130312173210,0313,USD,168.18,8600895503422429,63558,New Cambria
COMPANY 752,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,6932227647381959180,1,20130312173210,1216,USD,281.46,0788405528868545,99779,Tetlin
COMPANY 753,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,8466219989491113332,1,20130312173210,0514,USD,4.66,4171878774491555,34268,Nocatee
COMPANY 754,RNl3pMOBFnbCp1d9Xi7S6XWifC1KjfXk8zm,0245618614622481898,5,20130312173210,0613,USD,41.21,4972056469356345,46039,Forest
COMPANY 755,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,0080910254764673571,2,20130312173210,1013,USD,20.30,3848046032694137,27985,Winfall
COMPANY 756,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8521641106320023856,2,20130312173210,0316,USD,19.76,6609993325975971,80907,Colorado Springs
COMPANY 757,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,6466968659863517359,0,20130312173210,0215,USD,149.86,4978913032602467,69155,Paxton
COMPANY 758,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,5313786602064348966,2,20130312173210,0513,USD,238.74,0788405528868545,99779,Tetlin
COMPANY 759,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,4672874747643524851,2,20130312173210,0813,USD,157.73,4171878774491555,34268,Nocatee
COMPANY 760,aS17B5S22sXdW4r4CpQZlKcE2YUmKVAsi42,7477435369698178203,5,20130312173210,0414,USD,238.42,8470349272742836,10803,Pelham
COMPANY 761,aPMakDENFzGcZx5GErhe6R6Uz8UyjDp5B9h,8307240532829476306,5,20130312173210,0213,USD,41.07,5755562132192632,72048,Ethel
COMPANY 762,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,5072011064436824684,6,20130312173210,0516,USD,0.03,1345365808732192,28391,Stedman
COMPANY 763,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,6899910036275764077,0,20130312173210,0616,USD,22.19,4329139586824938,61273,Orion
COMPANY 764,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,5793351790463668999,5,20130312173210,1113,USD,14.12,8076298592042797,14620,Rochester
COMPANY 765,3CCKK8FE3rP7N5Oe98mKRT2H6J7QKlOInGj,3561752454497036432,0,20130312173210,0214,USD,29.11,7869825679994066,34630,Clearwater
COMPANY 766,kqZpQTVdMsJepPMkUyqJDF7ljSpG9yNjGjZ,2268290383848792308,3,20130312173210,1213,USD,23.10,7477473200235957,59111,Billings
COMPANY 767,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,0498116671334621853,3,20130312173210,0814,USD,46.89,2709810859281244,63702,Cape Girardeau
COMPANY 768,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,5767781158355708390,3,20130312173210,0816,USD,15.91,1544833644827191,41127,Camp Dix
COMPANY 769,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,2365478275856262073,3,20130312173210,0417,USD,0.95,7545438610799880,19603,Reading
COMPANY 770,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,7855507372241496861,6,20130312173210,0216,USD,47.71,3000361962155663,60190,Winfield
COMPANY 771,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,6935808799579014486,4,20130312173210,0715,USD,184.07,4219245862513973,14511,Mumford
COMPANY 772,9XGDirhiN2UPnJ9w5GqmISM2QXe1Coav3Fq,7548365107158592136,0,20130312173210,0916,USD,4258.35,5336541949250878,28508,Albertson
COMPANY 773,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8024005886299164801,2,20130312173210,0117,USD,46.20,9431495281949470,11103,Astoria
COMPANY 774,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,0211980252792711401,4,20130312173210,1217,USD,141.97,5227152110187600,94622,Oakland
COMPANY 775,PcJume03I6XfYypQaWGPt2CPTO4zmkfeNWg,6951220020257838952,0,20130312173210,0813,USD,245.24,9627791819348428,04554,New Harbor
COMPANY 776,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,2767722117028870347,2,20130312173210,0415,USD,148.86,9431495281949470,11103,Astoria
COMPANY 777,9XGDirhiN2UPnJ9w5GqmISM2QXe1Coav3Fq,2476601255322593779,0,20130312173210,0416,USD,21.07,5336541949250878,28508,Albertson
COMPANY 778,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,4503086502847699844,6,20130312173210,0915,USD,16552.35,6507191672216210,85076,Phoenix
COMPANY 779,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,0639420079403840771,6,20130312173210,0814,USD,1.90,3848046032694137,27985,Winfall
COMPANY 780,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,1494346518670160886,1,20130312173210,0815,USD,2191.94,7729610315938055,03293,Woodstock
COMPANY 781,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,0537741454288534232,3,20130312173210,1013,USD,270.07,7502187155856794,12042,Climax
COMPANY 782,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,7509771057618538305,3,20130312173210,0116,USD,47.34,8533453518934412,26332,Bristol
COMPANY 783,D6RJPwyuLXoLqQRQcOcouJ26KGxJSf6hgbu,8081886684108321776,1,20130312173210,0216,USD,48.01,0807285204585161,50261,Van Meter
COMPANY 784,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,6586761025594024848,2,20130312173210,0114,USD,11.52,8574610550236889,61554,Pekin
COMPANY 785,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,0817715352239838961,3,20130312173210,0915,USD,13.87,8404907230216769,50434,Fertile
COMPANY 786,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,8973831226714539061,5,20130312173210,0613,USD,4.40,6326891488719311,29341,Gaffney
COMPANY 787,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,3553888393283672374,3,20130312173210,0514,USD,26.86,4171878774491555,34268,Nocatee
COMPANY 788,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,9489440646678179128,5,20130312173210,0414,USD,40.06,4978913032602467,69155,Paxton
COMPANY 789,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,1120679360931776328,0,20130312173210,1114,USD,9.82,5844608352742675,79056,Lipscomb
COMPANY 790,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,2281507310496273911,6,20130312173210,0716,USD,3524.57,5844608352742675,79056,Lipscomb
COMPANY 791,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,4093421012062641269,5,20130312173210,0416,USD,8.27,1986220584244925,94061,Redwood City
COMPANY 792,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,5114531852463551669,6,20130312173210,0813,USD,19296.22,5348668176900788,59007,Bearcreek
COMPANY 793,AxBCBxEWaZ68xEWmH7PjQiYqn1ESCwaHq7d,2493929123653820449,0,20130312173210,1113,USD,3.01,1788095935343848,92326,Crest Park
COMPANY 794,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,4007843086332090855,1,20130312173210,0116,USD,28.90,2894037993518040,71150,Shreveport
COMPANY 795,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,2070686146941764111,2,20130312173210,0113,USD,155.57,1320616546000297,02192,Needham
COMPANY 796,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,2252915914592778700,6,20130312173210,0814,USD,70.47,7116826188355220,39194,Yazoo City
COMPANY 797,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,0936661458271551140,3,20130312173210,0315,USD,49.87,8574610550236889,61554,Pekin
COMPANY 798,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,0062121188949619481,2,20130312173210,0813,USD,131.74,8574610550236889,61554,Pekin
COMPANY 799,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,6982496598144415109,1,20130312173210,1016,USD,27.80,1861218392021391,97423,Coquille
COMPANY 800,hrSqJZdiGO4OEwAcRTC7VfVAqpDSCjHWm7t,9118042864038804879,2,20130312173210,0617,USD,20.79,0725130512747205,15234,Pittsburgh
COMPANY 801,F5cFFDa2nr1RlYLwI76dYnucpnt65k1abvT,9906626967808250162,5,20130312173210,0716,USD,248.98,4954949134465926,76371,Munday
COMPANY 802,jW9TdxxGnLQN2MvR6GZaRxeK0cwrmBII4D4,2616664180664255819,0,20130312173210,0913,USD,42.32,4036841806632147,12791,Youngsville
COMPANY 803,nEZbNackgSSIraJ9LJn0oIOgLuzSwnsSGpC,4929590857411600931,3,20130312173210,1014,USD,254.21,9518544471157067,05602,Montpelier
COMPANY 804,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,0934045113363841924,0,20130312173210,0214,USD,7.00,4965480041977707,06785,South Kent
COMPANY 805,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,7989286384787799957,6,20130312173210,0214,USD,166.26,7388007651953465,80541,Masonville
COMPANY 806,xecV3JeeR8f4rHmi4VSSB8xft1C4fGmsmff,2109480029234450955,6,20130312173210,0113,USD,5.55,1044477709795559,0146,Washington
COMPANY 807,iQIiLCJt6cHprFvVXnCiORc6Payj6XRjTSB,8686031442163752457,0,20130312173210,0214,USD,2672.72,5032536972004591,80749,Sedgwick
COMPANY 808,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,7907618984476764467,3,20130312173210,0616,USD,131.18,3594534131211228,40017,Defoe
COMPANY 809,elzg0I4q4LcpWze5GJJ589VSVUGwILfIkKK,8280383028883922558,6,20130312173210,1215,USD,2103.55,5277592933801569,11248,Brooklyn
COMPANY 810,ODgFVphsQmISunBKPDKDcaeLkLUhlCrWUib,3552286725056070741,1,20130312173210,0415,USD,6.98,9477900349953860,15720,Brush Valley
COMPANY 811,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,9465258182587879099,6,20130312173210,0313,USD,4017.52,8977715276967672,47371,Portland
COMPANY 812,dd70RWwbNCrVzpdv9VDslp2AKletBEPfeFR,1423993356193585405,1,20130312173210,1017,USD,7503.96,1258892186788780,17886,West Milton
COMPANY 813,ayzqoeAIWBHZYys8tHIgZ8rqRxXrAtIYerF,8230754926945529335,0,20130312173210,0614,USD,204.42,5967490939245656,33786,Belleair Beach
COMPANY 814,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,3732588358029613923,4,20130312173210,0917,USD,38.56,4119305573039319,50042,Brayton
COMPANY 815,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,5430573249240216992,3,20130312173210,0913,USD,24.79,0840464643840093,54950,Marion
COMPANY 816,PHBScMUZIqehw5j0iRwAt5U7TRpw27pTu48,2351549431408332609,2,20130312173210,0116,USD,39.98,5693763893168352,27885,Swanquarter
COMPANY 817,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,4620076289945469620,6,20130312173210,0314,USD,104.57,7085230264644732,23517,Norfolk
COMPANY 818,knI4bWJglGj9ooUNB2qTLnq4fg6605uLkUC,8880302774302761833,2,20130312173210,0215,USD,1.99,4573378099914743,38722,Arcola
COMPANY 819,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,0536367509674360683,6,20130312173210,1213,USD,40.81,5227152110187600,94622,Oakland
COMPANY 820,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,5228646503160262192,4,20130312173210,1217,USD,31.21,6380663077854803,27929,Currituck
COMPANY 821,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,1975235081156456951,5,20130312173210,0814,USD,8.57,3594534131211228,40017,Defoe
COMPANY 822,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,3805055800340990624,6,20130312173210,1115,USD,31.41,4171878774491555,34268,Nocatee
